incident parkland (1),incident mass shooting (1),guns ar 15,incident parkland (2),government trump,culture national identity,meta opinions,gun control national identity,meta meta,gun control bans,incident video,gun control legal,guns ammunition,gun control second ammendment (1),guns assault weapons (1),meta meta,incident nyc,gun control background check,gun control second ammendment (2),gun control nra,guns assault weapons (2),guns sales,culture government,incident mass shooting (2),paper,aid,max_top,general
0,0,0,0.153972524,0.003406513,0.012213684,0,0.078588705,0.001215396,0,0,0.030451178,0,0,0,0.003253383,0,0,0,0,0.016156789,0.00497368,0,0,npr,npr11,incident parkland (2),incident
0.093231656,0,0.036095949,0.141465187,0,0,0.008664493,0.069754188,0.010513799,0,0.00055415,0,0,0,0.016416143,0.042214924,0.023418681,0.122715743,0,0,0.016042279,0,0,5.98E-05,npr,npr15,incident parkland (2),incident
0.047239552,0.022224969,0,0,0,0,0.015614516,0.062681255,0,0,0.077446317,0.006881739,0.041682448,0,0.001662024,0,0,0,0,0,0,0,0,0.029708376,npr,npr27,incident video,incident
0.006780385,0.204524818,0.057562342,0.002290787,0,0,0.012850812,0,0,0.117561524,0.005025204,0.011178425,0,0,0.011790923,0,0,0,0,0,0,0,0.005520914,0.000367909,npr,npr36,incident mass shooting (1),incident
0.078003178,0,0.07663992,0,0,0,0,0.049975217,0.029305674,0,0,0,0.021925526,0,0.021331623,0,0.245442721,0,0.008476499,0.005317372,0.012250569,0.101455692,0,0,,,incident nyc,incident
0,0,0,0,0.049258934,0,0.054208422,0,0,0.045092588,0,0.010609031,0,0.011600038,0.011026278,0,0.071395622,0.00847436,0,0,0.045258036,0.014928936,0,0.003079354,,,incident nyc,incident
0.007756671,0.122283311,0,0,0.000865706,0.003003991,0,0,0,0,0.019460178,0.057273503,0,0,0.028880796,0.004621905,0.169839873,0,0,0,0,0,0,0.022882159,npr,npr51,incident nyc,incident
0.000815841,0.184610179,0,0,0,0,0.022157387,0.019864706,0.016385312,0.045617417,0,0.069212446,0,0,0.111067216,0.029616545,0,0,0,0,0.01119164,0,0,0.049209022,,,incident mass shooting (1),incident
0,0.155894805,0,0,0.001806018,0.099283807,0.021653441,0.002803983,0,0.030771128,0,0.073227862,0,0,0.037428953,0,0,0,0,0.004082692,0,0.001914394,0.016492929,0.057650617,npr,npr55,incident mass shooting (1),incident
0.015762562,0.051101565,0,0.000888722,0.018375111,0.001029002,0.055751706,0,0,0,0.003037585,0.035074495,0,0,0.006263491,0.031257583,0.022759888,0.015851938,0,0,0,0,0.008939334,0.163007692,npr,npr57,incident mass shooting (2),incident
0,0.039700845,0.057186281,0.161603156,0,0,0.047798735,0,0,0,0,0,0,0,0.079280714,0,0,0,0.01147109,0.007091344,0.032012744,0,0,0,npr,npr63,incident parkland (2),incident
0.046724189,0.142407531,0.065311634,0,0.007762257,0,0.030041263,0.036268948,0,0.069630982,0,0,0.033819218,0,0.012924617,0.013870319,0.011473533,0,0,0.00159218,0,0,0,0.00867109,npr,npr65,incident mass shooting (1),incident
0,0,0,0.042509958,0.019234269,0.002789541,0.069111793,0.071055541,0,0.021596897,0.009910631,0,0,0,0.034343945,0,0,0,0,0.005005416,0,0.005971902,0.01227659,0.074246185,npr,npr68,incident mass shooting (2),incident
0.000180403,0.001454993,0,0.270928207,0.010074069,0.000126697,0,0.012900765,0,0,0.003881337,0.001444197,0,0.005834618,0,0,0,0,0.001407219,0.011462864,0,0,0,0,npr,npr70,incident parkland (2),incident
0,0,0,0.184287475,0.037768276,0,0.032784981,0.078037759,0,0.004816789,0.04855794,0,0,0,0.069872711,0.031367912,0,0.003025706,0.009008635,0.00946271,0,0,0.005389858,0.002453795,npr,npr71,incident parkland (2),incident
0.027578124,0.018258589,0.00403199,0.096462996,0.043451468,0,0.029241303,0.012004398,0,0.039681871,0.012682845,0,0.013625836,0.011896698,0.043437026,0,0,0.012623984,0.001937507,0.001303254,0.030348743,0,0,0.00758982,npr,npr73,incident parkland (2),incident
0.083485223,0.003125024,0,0,0.00050298,0,0.018305832,0.046612251,0,0,0.00308858,0.001745401,0,0,0.092782009,0.011123217,0.2680063,0,0.023171897,0,0.006837587,0,0,0.009548758,npr,npr75,incident nyc,incident
0.066374121,0.163712863,0,0,0.012642999,0,0.062004526,0.020962072,0,0,0.011863431,0,0.049938022,0,0.039166392,0.010401908,0,0,0.010706381,0.001003581,0.000581656,0,0.048500911,0,npr,npr99,incident mass shooting (1),incident
0,0.203832602,0,0.00115322,0,0,0.008857729,0,0,0,0,0.008247253,0,0.018212724,0.084357145,0.012062466,0.00381778,0.002731512,0,0,0.028245236,0,0,0.019205549,,,incident mass shooting (1),incident
0,0.089105329,0.001457879,0,0,0,0.002480887,0.008142882,0,0.011489287,3.33E-05,0.168199921,0,0,0.02013405,0,0.00933378,0,0,0,0,0,0,0.195524013,npr,npr104,incident mass shooting (2),incident
0,0.156844733,0,0.01570553,0,0.002518437,0.014296223,0.004332087,0,0,0,0.049164899,0,0.009511678,0.138785007,0,0,0,0,0,0,0,0.03822891,0.01055499,npr,npr105,incident mass shooting (1),incident
0,0.19540405,0.005376889,0.000375937,0.013554096,0.00206332,0.003182131,0.001117417,0,0,0.015196234,0.047442715,0.004251655,0,0.064742533,0.008806894,0,0,0.008926713,0,0,0,0,0.091980537,,,incident mass shooting (1),incident
0,0.186542041,0.024016771,0.016092209,0,0,0.023378797,0.00610257,0.029773584,0,0,0.061005874,0,0,0.045829909,0,0,0.015867255,0.008373814,0.005836726,0.005484989,0,0,0.048807907,,,incident mass shooting (1),incident
0.033701116,0.193396727,0.060347256,0,0.004664233,0,0.06755283,0,0,0.043611061,0.000904741,0,0.025863258,0,0.05134656,0.020046331,0,0,0,0,0.008054444,0.005231276,0.001299286,0,npr,npr116,incident mass shooting (1),incident
0,0,0,0.162008546,0,0,0.034367776,0.107837663,0.004203024,0.003532831,0.032817466,0.007126893,0.014263071,0,0.030081004,0,0,0.00889379,0,0,0.012301647,0,0.030609304,0,npr,npr118,incident parkland (2),incident
0.020316992,0.001945052,0.003121584,0.140062128,0.004201248,0.050743133,0.008948118,0.032702107,0,0,0.001919618,0.006310383,0.000445101,0,0.022751644,0,0.00190706,0.048441621,0.00172433,0.09112564,0,0.005400982,0.013454403,8.81E-05,npr,npr122,incident parkland (2),incident
0,0.027349352,0,0.138507104,0,0.024939552,0.041994483,0.113642917,0,0,0.013306985,0,0,0,0.014372717,0.057039429,0,0,0,0,0,0,0,0.001374436,npr,npr124,incident parkland (2),incident
0.015523966,0.006409958,0,0.008005756,0,0.003305653,0.036975365,0.036463246,0.00283322,0.042087716,0.012951666,0.011330949,0.023425712,0.029044443,0.046917291,0,0.075317972,0,0,0,0.005226594,0,0.005193681,0.040205105,npr,npr136,incident nyc,incident
0.088138302,0.017884965,0,0,0.018571059,0,0.026153027,0.051260427,0,0.011973678,0.031035077,0,0.013876562,0.001447051,0.008544051,0,0.125800844,0,0.037924933,0,0.02262754,0.005513111,0,0.113301343,,,incident nyc,incident
0.060752326,0.018224689,0,0,0,0,0.01611333,0,0,0,0.019337584,0,0,0,0.004774776,0,0.140278203,0.089087853,0.013377976,0,0.134862945,0,0.097651331,0.044164802,npr,npr147,incident nyc,incident
0,0.003703873,0.000861631,0.128138251,0.02324466,0,0.029311364,0.015952018,0,0,0.030081636,0.005061696,0,0,0.043063327,0.098285631,0,0,0,0,0.006020846,0,0,0.029003413,,,incident parkland (2),incident
0.011914043,0.140378752,0,0,0,0,0.017049752,0.093071092,0,0.051444272,0,0,0.064162145,0.008977966,0.010998046,0,0.02190167,0,0,0.013795083,0.095977274,0,0,0.000680811,,,incident mass shooting (1),incident
0.011225212,0.01093433,0.065820028,0.148086174,0,0.003462464,0.056370277,0,0,0.01206102,0,0,0.011028676,0,0.060512396,0.016166775,0.014338304,0,0.011310573,0.023299634,0.019932146,0.003822212,0,0,,,incident parkland (2),incident
0,0.215172234,0,0,0.000208384,6.31E-05,0.016418898,0.014628211,0,0.016943182,0,0,0,0,0.054957488,0,0,0.006801699,0,0,0.007125448,0.00126626,0,0.090224791,npr,npr170,incident mass shooting (1),incident
0,0.086665995,0,0.162335955,0,0.00181791,0,0.015625381,0.003316939,0,0,0.008238861,0.017522791,0.008398586,0.116967042,0.030437054,0,0,0.000206848,0,0.020304461,0.000765222,0,0.009303348,npr,npr172,incident parkland (2),incident
0.031539704,0,0,0.136901049,0.011704736,0.006355925,0.070314154,0.028476363,0,0.014719448,0.023450535,0,0.049258935,0,0.011706766,0.00506269,0,0.02361609,0,0,0.039509662,0,0,0,npr,npr177,incident parkland (2),incident
0.00904053,0.00588742,0.004261376,0,0.057866095,0,0,0,0,0.007960098,0.106994225,0.000328041,0.004519156,0,0.03334944,0,0.047741207,0,0.027615021,0.01366228,0,0.090781984,0.014459942,0,npr,npr178,incident video,incident
0.030890973,0,0.066535131,0.004227826,0.017345243,0.012442817,0.011776944,0.045823563,0.031339401,0.054277321,0.084049766,0,0,0.008650347,0,0,0.004014151,0.048503472,0,0.00044092,0,0.000625184,0.003104686,0.001988615,npr,npr179,incident video,incident
0,0,0,0.215865371,0,0.000966208,0,0.043643533,0,0,0.010533112,0,0.029762643,0.006070035,0.044303476,0,0,0.011501104,0,0,0,0.023270589,0.003241872,0.040492171,msnbc,msnbc10,incident parkland (2),incident
0,0,0,0.127653199,0,0,0.018090053,0.108876727,0,0,0,0,0.044757353,0.025967431,0,0,0,0,0,0.012301744,0,0.03204731,0,0.059357422,msnbc,msnbc11,incident parkland (2),incident
0.095862863,0,0,0.107991157,0.001033254,0,0,0.055763888,0.006553477,0.013729657,0,0,0,0.000307598,0,0,0,0.078363041,0.062544531,0,0,0.007137562,0.05043042,0,msnbc,msnbc12,incident parkland (2),incident
0.003797441,0,0,0,0,0.000241631,0,0.045588919,0,0,0,0,0.008136413,0.011539304,0,0,0,0.007819738,0.018902812,0,0.004988037,0,0,0.207773261,msnbc,msnbc15,incident mass shooting (2),incident
0,0.174861996,0,0.005646987,0.018168046,0.003536689,0.0154725,0.000780269,0,0,0,0,0.057421233,0,0,0,0.08732851,0,0,0,0,0,0,0,msnbc,msnbc23,incident mass shooting (1),incident
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,msnbc,msnbc27,incident mass shooting (1),incident
0.000513859,0,0,0.171656249,0,0,0.027644002,0,0,0.044020752,0.010149073,0,0,0,0.031354897,0,0,0,0,0,0,0.000792476,0.019501535,0.075549282,msnbc,msnbc28,incident parkland (2),incident
0.064444715,0.006252913,0,0,0,0,0,0,0,0,0,0.012678749,0.001712899,0,0,0,0.165181693,0,0.019368686,0,0.064488236,0,0.023509593,0.008574871,msnbc,msnbc36,incident nyc,incident
0,0,0,0,0,0.00938972,0.010347699,0,0,0,0,0,0,0,0,0,0.18200667,0,0,0,0,0,0,0.164071648,msnbc,msnbc44,incident nyc,incident
2.39E-06,3.69E-06,0,0,0.04427891,0,0.006753447,0,0,0,0,0.003362396,0.006046795,0.040950605,0.010835865,0,0.012049043,0,0.002755205,0.001393673,0,0.032832427,0,0.072728778,msnbc,msnbc45,incident mass shooting (2),incident
0,0,0,0.003756088,0.004844568,0.009022037,0.043319459,0,0,0,0.023733788,0.004248957,0.00173886,0.029752723,0.00519191,0,0.001367071,0.015054158,0,0,0,0.030243585,0,0.047979725,msnbc,msnbc48,incident mass shooting (2),incident
0,0,0,0,0,0,0,0,0,0,0,0.024749079,0,0,0.063066967,0,0.032841823,0,0,0,0,0,0,0.286658443,msnbc,msnbc49,incident mass shooting (2),incident
0,0.003404037,0,0.109819647,0.045160903,0,0,0,0.04889354,0,0,0.020282031,0.018874498,0,0.009451426,0.000618088,0.000234893,0,0,0.005764789,0.003344466,0,0.017224565,0.053185563,,,incident parkland (2),incident
0.011252194,0,0,0.184448069,0,0,0,0.075324567,0,0,0.000404208,0.008614757,0,0,0,0,0,0.101162717,0.014514652,0,0,0,0.016478648,0.029574934,msnbc,msnbc59,incident parkland (2),incident
0,0,0,0.099455013,0,0,0.003542241,0.038128677,0.049390276,0,0.0048837,0,0,0,0,0,0.058769768,0.051510413,0.013992925,0.037112983,0,0.013871835,0.001221436,0,msnbc,msnbc60,incident parkland (2),incident
0,0.002338742,0,0.112468946,0,0,0.007186624,0.023125929,0.000560522,0,0,0,0,0.081701402,0.003151489,0,0,0.073575087,0,0,0,0.00177652,0,0.10907013,msnbc,msnbc61,incident parkland (2),incident
0,0.099452325,0,0.03181492,0,0,0,0.02849502,0,0,0.00687717,0,0,0,0.095703392,0,0,0,0,0,0,0,0.009639911,0.080757589,msnbc,msnbc64,incident mass shooting (1),incident
0,0,0.035902809,0.17179495,0,0,0,0.027957216,0.052994539,0.02417562,0.003092393,0.003364396,0,0.01435041,0.014533048,0,0,0,0,0,0,0.10177878,0.006149054,0.009292776,msnbc,msnbc67,incident parkland (2),incident
0.023655069,0,0,0,0,0.083477349,0,0.02836848,0,0.036027913,0,0,0.071492162,0.013290117,0.031744438,0,0.14008321,0,0.015120694,0,0,0.12795879,0,0,msnbc,msnbc73,incident nyc,incident
0.028715672,0.086007183,0,0,0,0,0.004682889,0.018375902,0,0.028976259,0,0,0.044236921,0,0.00513268,0,0.177267772,0,0.003936548,0,0,0,0,0.060357074,msnbc,msnbc74,incident nyc,incident
0.077910842,0.09039316,0.022908237,0,0,0.001691401,0,0,0.039404892,0,0,0,0.042950249,0,0.085893111,0,0,0,0.00625872,0.022259822,0.037207077,0,0.002820078,0,msnbc,msnbc75,incident mass shooting (1),incident
0,0,0,0.162389646,0.021669541,0,0,0,0,0.019988312,0,0,0.006335801,0,0.010429123,0.00122143,0.046428958,0,0,0.00273225,0.009412673,0,0.001352897,0,,,incident parkland (2),incident
0,0,0,0.013534549,0,0,0,0,0,0,0.212821751,0,0,0,0,0,0,0,0,0,0,0,0,0,msnbc,msnbc79,incident video,incident
0,0,0,0.013534549,0,0,0,0,0,0,0.212821751,0,0,0,0,0,0,0,0,0,0,0,0,0,msnbc,msnbc80,incident video,incident
0,0.044376717,0,0,6.09E-05,0,0,0,0,0.033455179,0,0,0,0,0.037219897,0,0.256096468,0,0.102361954,0,0,0.000391913,0,0.019438224,msnbc,msnbc89,incident nyc,incident
0,0.147838242,0,0,0.001450339,0.003434436,0,0,0,0.034160694,0,0.101120558,0,0,0.075548639,0,0.01490682,0,0,0,0,0,0,0,msnbc,msnbc92,incident mass shooting (1),incident
0,0,0.005366426,0,0,0,0.00706457,0,0.003265299,0.038967997,0,0,0,0,0,0.103832761,0,0,0,0.003622843,0.005951991,0,0.02054325,0.156415825,msnbc,msnbc93,incident mass shooting (2),incident
0,0.119815118,0,0,0,0,0.013659866,0,0,0.006986139,0.031504746,0.059229394,0,0,0.040817885,0,0.138282991,0.034916765,0.019466483,0,0,0.00742434,0,0,msnbc,msnbc100,incident nyc,incident
2.24E-05,0,0,0,0,0,0.063698918,0,0,0,0,0,0,0,0.008229303,0,0.1051618,0.02087566,0,0.023115046,0,0,0.003400979,0,msnbc,msnbc101,incident nyc,incident
0,0.112069776,0.038205739,0.00526691,0,0,0,0,0.085115019,0.001006047,0,0.108737264,0,0,0.031423327,0,0.002771937,0,0.000365096,0.011156482,0.023005283,0.004653885,0.010952662,0.005412159,msnbc,msnbc102,incident mass shooting (1),incident
0,0,0.031640641,0,0,0,0.007768329,0,0.004350391,0,0.011079799,0.093934831,0,0.0218741,0,0,0.069584407,0,0,0.006441327,0.002934202,0.005099439,0,0.124194378,msnbc,msnbc105,incident mass shooting (2),incident
0.093431834,0,0,0.132053921,0,0,0,0.091819793,0,0.000106444,0,0.013249082,0,0,0,0,0,0.039372713,0.018908797,0.013824957,0,0,0,0.052641726,msnbc,msnbc106,incident parkland (2),incident
0.0023236,0,0.015521627,0.119488688,0.008311599,0,0,0.065930603,0.000743913,0.017928146,0.018014777,0,0.0004357,0,0.033089046,0,0,0.008353866,0,0.038362203,0,0.111145664,0,0,,,incident parkland (2),incident
0,0,0,0.241326799,0.012976165,0,0,0,0.005802205,0,0.01834562,0,0,0,0,0,0,0.004837113,0,0,0,0,0,0,msnbc,msnbc108,incident parkland (2),incident
0,0,0,0.259103157,0.001861686,0,0,0,0,0.009180419,0,0,8.14E-06,0,0,0,0.00528481,0,0,0,0,0.00078597,0.002980527,0,msnbc,msnbc111,incident parkland (2),incident
0.030106381,0,0,0.147718295,0,0.131370334,0,0.043309917,0,0,0.008221241,0,0,0,0,0,0,0,0,0,0.077608495,0,0.013325674,0.007005064,msnbc,msnbc119,incident parkland (2),incident
0,0,0,0.012600951,0.008858569,0,0,0.044509287,0.002623479,0.101040184,0,0,0.04920184,0,0.0431209,0,0.130026903,0,0,0,0,0.024239868,0,0.021968851,msnbc,msnbc121,incident nyc,incident
0,0,0,0.013534549,0,0,0,0,0,0,0.212821751,0,0,0,0,0,0,0,0,0,0,0,0,0,msnbc,msnbc124,incident video,incident
0,0,0,0.013534549,0,0,0,0,0,0,0.212821751,0,0,0,0,0,0,0,0,0,0,0,0,0,msnbc,msnbc125,incident video,incident
0,0.007043084,0,0.048979829,0.001579522,0,0.03734037,0.034030235,0.011319536,0.00337655,0,0.011715753,0,0,0,0,0,0,0,0,0,0,0.02217839,0.103689551,msnbc,msnbc133,incident mass shooting (2),incident
0.001179362,0.043413826,0.002218497,0.009531677,0,0.024999599,0,0,0,0.041134356,0,0,0,0.025997629,0,0,0,0.032192294,0,0.003531418,0,0.018948699,0,0.116479316,msnbc,msnbc135,incident mass shooting (2),incident
0,0,0,0,0.000689138,0,0.00186652,0,0,0.000346834,0.075589032,0.004954796,0,0,0.003488844,0,0,0,0,0,0,0,0,0.000891779,msnbc,msnbc136,incident video,incident
0,0,0,0,0,0.014500348,0.003961918,0,0,0,0.064205346,0.011485138,0,0,0,0,0.106051274,0.005494558,0,0,0,0.002647362,0,0.056831541,msnbc,msnbc140,incident nyc,incident
0,0,0.064594408,0.112309955,0,0,0.017194836,0,0,0,0,0,0,0,0,0.000451346,0,0,0,0.026751403,0,0.015976951,0,0.133324721,msnbc,msnbc149,incident mass shooting (2),incident
0,0,0.007617649,0,0,0,0,0.054641661,0,0,0,0.105358442,0,0,0,0,0,0,0,0,0.017206899,0,0,0.165022625,msnbc,msnbc154,incident mass shooting (2),incident
0.015834704,0,0.014342496,0.115212793,0.024537152,0.099748033,0,0.013209632,0,0,0.006318522,0.023878052,0.004487271,0.000854947,0,0,0,0,0.015128344,0.113487284,0,0.001315477,0.106086441,0,msnbc,msnbc157,incident parkland (2),incident
0,0.001459306,0.002223557,0.170038017,0,0,0.013926233,0.000209021,0.010550377,0.002936013,0,0.01361697,0,0.003344758,0.000511093,0.03039271,0.003218393,0,0.011641122,0,0,0.003969655,0.035518166,0.063526684,msnbc,msnbc159,incident parkland (2),incident
0.000723326,0.003887512,0.000619926,0.118824438,0,0.08161113,0.0075014,0.033024342,0.001151445,0.001359499,0,0.003231113,0.040612561,0,0.001017232,0,0.037821538,0.007033738,0,0,0,0,0.036061719,0.011531293,msnbc,msnbc160,incident parkland (2),incident
0.065629837,0,0.031573553,0.160837421,0.006262222,0.041902003,0,0.057330671,0.022349228,0.007095249,0.002458696,0.012672287,0.006542089,0.025675525,0.075589781,0.003935718,0.023701158,0.095461243,0,0.009249254,0.00688982,0,0.003071592,0.034201063,msnbc,msnbc161,incident parkland (2),incident
0,0.18019997,0,0.054713478,0,0,0.022142787,0.052734496,0,0.012233633,0,0.011798591,0,2.16E-05,0.066647386,0.006371979,0,0.005104379,0,0,0.026575919,0,0,0.047941971,msnbc,msnbc169,incident mass shooting (1),incident
0,0.098050261,0,0.176098982,0,0.049578022,0.003817916,0.031672215,0.003278185,0,0,0.032474089,0.005418808,0.001528967,0.08358307,0.019051443,0,0,0.004978615,0,0.019379297,0,0.000951065,0.006674156,msnbc,msnbc172,incident parkland (2),incident
0.095561763,0,0.0082609,0,0,0,0.068367433,0.075508359,0.015322187,0.00231826,0,0.005655473,0.030495387,0,0.0389548,0,0.196033257,0,0.011106407,0,0.005309867,0.014256162,0,0.020554887,msnbc,msnbc173,incident nyc,incident
0.005692938,0.004139241,0.031926802,0.004775691,0,0,0.032803433,0,0.030376138,0,0,0,0.041730355,0.006999283,0.05940182,0.002696919,0,0,0.001448766,0.024804413,0,0,0.004404249,0.077297524,msnbc,msnbc181,incident mass shooting (2),incident
0.057626495,0,0.085849439,0,0,0.002894026,0.01448928,0.121480337,0.087687292,0,0.030588578,0,0,0,0.036682714,0.001768355,0.193816604,0,0,0,0.02183696,0.010868924,0,0.000975694,blaze,blaze3,incident nyc,incident
0.049562088,0.104316382,0,0.004561718,0.024389481,0.004247457,0.008600466,0.036668359,0,0.043953173,0.025399086,0.010228153,0,0,0.102114303,0.011586364,0,0,0,0,0.037861498,0.040790272,0.008281113,0,blaze,blaze14,incident mass shooting (1),incident
0,0.174354622,0,0,0.00014874,0,0,0,0.009868179,0.000416433,0.001340954,0.048417773,0.022726016,0,0.086077124,0.024472589,0.005126164,0,0,0,0.028622355,0,0,0.113110376,blaze,blaze20,incident mass shooting (1),incident
0.055888447,0.226624613,0,0.009307177,0.000465299,0,0,0,0,0,0,0.066787844,0,0,0.060565029,0.002605278,0.004947625,0,0.003529417,0,0,0,0,0.014225332,blaze,blaze23,incident mass shooting (1),incident
0.004855983,0.173921256,0.006911988,0.008434754,0,0.010066196,0.025791335,0.012005512,0.000444081,0.024305584,0.015494091,0.056086575,0.005282312,0,0.120532998,0,0,3.32E-05,0.000100295,0,0.011908527,0,0.029131409,0.060326757,blaze,blaze24,incident mass shooting (1),incident
0,0.158402347,0,0.01252032,0,0,0.008462245,0.000477706,0,0,0,0.055216627,0.007689691,0.000394741,0.077830972,0.031608544,0,0,0,0,0,0,0.011198928,0.067402295,blaze,blaze25,incident mass shooting (1),incident
0.034974583,0.129853531,0,0,0.009060103,0,0.004488513,0.019802403,0.008355535,0,0.016064885,0.040434354,0.003048883,0,0.114789998,0.02596824,0.093888382,0,0,0,0.008404144,0,0.000286403,0.028114959,blaze,blaze26,incident mass shooting (1),incident
0,0.110049061,0,0.03315758,0,0,0,0,0,0,0.012242891,0.018698648,0,0,0,0.088070721,0.134302302,0.027350828,0,0,0,0,0.12387972,0.057173905,blaze,blaze27,incident nyc,incident
0.112413968,0,0.055047968,0,0,0.009276917,0.028400308,0.101332569,0.029627265,0,0.01644446,0,0.050255766,0.001377199,0.028645089,0.019186993,0.115605417,0.043436929,0.011502322,0,0.000196519,0.042179134,0,0,blaze,blaze29,incident nyc,incident
